location_id,kind,bank_id,district_id,display_name,lat,lon,area_type,source,activity_index,is_24hr,cash_dispensing,notes
LOC-05368,AGENT,BNK-001,JH-RAN,CSP Agent – Ranchi Block 9,23.341417,85.292068,rural,synthetic,0.18,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05369,AGENT,BNK-035,JH-RAN,CSP Agent – Ranchi Block 10,23.053868,85.390199,semi_urban,synthetic,0.35,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05370,AGENT,BNK-001,JH-RAN,CSP Agent – Ranchi Block 11,23.046995,85.089017,semi_urban,synthetic,0.15,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05371,AGENT,BNK-033,JH-RAN,CSP Agent – Ranchi Block 12,23.369477,85.318111,rural,synthetic,0.3,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05372,AGENT,BNK-035,JH-RAN,CSP Agent – Ranchi Block 13,22.943863,85.450588,semi_urban,synthetic,0.31,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05373,AGENT,BNK-034,JH-SAH,CSP Agent – Sahibganj Block 1,24.961695,87.452706,rural,synthetic,0.16,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05374,AGENT,BNK-002,JH-SAH,CSP Agent – Sahibganj Block 2,24.978049,87.436217,rural,synthetic,0.27,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05375,AGENT,BNK-001,JH-SAH,CSP Agent – Sahibganj Block 3,24.870739,87.881930,rural,synthetic,0.16,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05376,AGENT,BNK-002,JH-SAH,CSP Agent – Sahibganj Block 4,24.954795,87.890241,rural,synthetic,0.18,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05377,AGENT,BNK-001,JH-SAH,CSP Agent – Sahibganj Block 5,24.964811,87.688081,rural,synthetic,0.16,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05378,AGENT,BNK-033,JH-SAH,CSP Agent – Sahibganj Block 6,24.990489,87.599884,rural,synthetic,0.18,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05379,AGENT,BNK-001,JH-SAH,CSP Agent – Sahibganj Block 7,24.746264,87.575332,rural,synthetic,0.28,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05380,AGENT,BNK-033,JH-SAH,CSP Agent – Sahibganj Block 8,25.012384,87.688544,rural,synthetic,0.16,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05381,AGENT,BNK-002,JH-SAH,CSP Agent – Sahibganj Block 9,24.707510,87.834959,rural,synthetic,0.36,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05382,AGENT,BNK-002,JH-SAH,CSP Agent – Sahibganj Block 10,24.786751,87.717744,rural,synthetic,0.35,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05383,AGENT,BNK-003,JH-SAH,CSP Agent – Sahibganj Block 11,25.023783,87.875967,rural,synthetic,0.21,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05384,AGENT,BNK-035,JH-SAH,CSP Agent – Sahibganj Block 12,24.713864,87.745700,rural,synthetic,0.37,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05385,AGENT,BNK-033,JH-SAH,CSP Agent – Sahibganj Block 13,24.812846,87.688191,rural,synthetic,0.16,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05386,AGENT,BNK-035,JH-SAH,CSP Agent – Sahibganj Block 14,24.777139,87.599607,rural,synthetic,0.32,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05387,AGENT,BNK-033,JH-SAH,CSP Agent – Sahibganj Block 15,25.046665,87.661583,rural,synthetic,0.33,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05388,AGENT,BNK-034,JH-SAH,CSP Agent – Sahibganj Block 16,25.147089,87.672729,rural,synthetic,0.34,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05389,AGENT,BNK-001,JH-SAH,CSP Agent – Sahibganj Block 17,25.020192,87.901554,rural,synthetic,0.13,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05390,AGENT,BNK-001,JH-SAH,CSP Agent – Sahibganj Block 18,24.686815,87.448241,rural,synthetic,0.1,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05391,AGENT,BNK-035,JH-SKH,CSP Agent – Saraikela-Kharsawan Block 1,22.743030,85.646154,rural,synthetic,0.32,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05392,AGENT,BNK-033,JH-SKH,CSP Agent – Saraikela-Kharsawan Block 2,23.086518,85.694766,rural,synthetic,0.29,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05393,AGENT,BNK-033,JH-SKH,CSP Agent – Saraikela-Kharsawan Block 3,23.091384,86.017072,rural,synthetic,0.18,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05394,AGENT,BNK-001,JH-SKH,CSP Agent – Saraikela-Kharsawan Block 4,22.932727,85.794884,rural,synthetic,0.14,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05395,AGENT,BNK-050,JH-SKH,CSP Agent – Saraikela-Kharsawan Block 5,22.676833,85.874613,rural,synthetic,0.39,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05396,AGENT,BNK-034,JH-SKH,CSP Agent – Saraikela-Kharsawan Block 6,23.063197,85.706312,rural,synthetic,0.39,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05397,AGENT,BNK-050,JH-SKH,CSP Agent – Saraikela-Kharsawan Block 7,23.002295,86.086294,rural,synthetic,0.15,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05398,AGENT,BNK-035,JH-SKH,CSP Agent – Saraikela-Kharsawan Block 8,22.662207,86.008554,rural,synthetic,0.37,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05399,AGENT,BNK-001,JH-SKH,CSP Agent – Saraikela-Kharsawan Block 9,22.953373,85.782716,rural,synthetic,0.27,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05400,AGENT,BNK-001,JH-SKH,CSP Agent – Saraikela-Kharsawan Block 10,22.637556,85.992050,rural,synthetic,0.22,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05401,AGENT,BNK-035,JH-SKH,CSP Agent – Saraikela-Kharsawan Block 11,22.794626,85.664730,rural,synthetic,0.24,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05402,AGENT,BNK-050,JH-SKH,CSP Agent – Saraikela-Kharsawan Block 12,22.693425,85.652784,rural,synthetic,0.3,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05403,AGENT,BNK-002,JH-SKH,CSP Agent – Saraikela-Kharsawan Block 13,23.085628,86.084337,rural,synthetic,0.32,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05404,AGENT,BNK-034,JH-SKH,CSP Agent – Saraikela-Kharsawan Block 14,22.707263,85.779791,rural,synthetic,0.39,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05405,AGENT,BNK-003,JH-SKH,CSP Agent – Saraikela-Kharsawan Block 15,22.699949,85.990987,rural,synthetic,0.4,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05406,AGENT,BNK-003,JH-SKH,CSP Agent – Saraikela-Kharsawan Block 16,22.627975,85.927755,rural,synthetic,0.27,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05407,AGENT,BNK-002,JH-SIM,CSP Agent – Simdega Block 1,22.710234,84.737919,rural,synthetic,0.32,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05408,AGENT,BNK-033,JH-SIM,CSP Agent – Simdega Block 2,22.502019,84.386145,rural,synthetic,0.35,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05409,AGENT,BNK-050,JH-SIM,CSP Agent – Simdega Block 3,22.631056,84.528571,rural,synthetic,0.32,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05410,AGENT,BNK-034,JH-SIM,CSP Agent – Simdega Block 4,22.629144,84.502293,rural,synthetic,0.22,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05411,AGENT,BNK-050,JH-SIM,CSP Agent – Simdega Block 5,22.648866,84.527992,rural,synthetic,0.33,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05412,AGENT,BNK-050,JH-SIM,CSP Agent – Simdega Block 6,22.432577,84.678266,rural,synthetic,0.3,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05413,AGENT,BNK-001,JH-SIM,CSP Agent – Simdega Block 7,22.562673,84.822630,rural,synthetic,0.18,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05414,AGENT,BNK-034,JH-SIM,CSP Agent – Simdega Block 8,22.427581,84.804296,rural,synthetic,0.24,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05415,AGENT,BNK-050,JH-SIM,CSP Agent – Simdega Block 9,22.628366,84.682106,rural,synthetic,0.2,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05416,AGENT,BNK-001,JH-WSI,CSP Agent – West Singhbhum Block 1,22.608558,85.782341,rural,synthetic,0.2,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05417,AGENT,BNK-003,JH-WSI,CSP Agent – West Singhbhum Block 2,22.465757,85.663381,rural,synthetic,0.27,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05418,AGENT,BNK-003,JH-WSI,CSP Agent – West Singhbhum Block 3,22.638024,85.687123,rural,synthetic,0.22,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05419,AGENT,BNK-050,JH-WSI,CSP Agent – West Singhbhum Block 4,22.561130,85.731346,rural,synthetic,0.26,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05420,AGENT,BNK-033,JH-WSI,CSP Agent – West Singhbhum Block 5,22.409193,85.578716,rural,synthetic,0.27,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05421,AGENT,BNK-034,JH-WSI,CSP Agent – West Singhbhum Block 6,22.620553,85.660840,rural,synthetic,0.34,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05422,AGENT,BNK-003,JH-WSI,CSP Agent – West Singhbhum Block 7,22.393998,85.453728,rural,synthetic,0.21,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05423,AGENT,BNK-003,JH-WSI,CSP Agent – West Singhbhum Block 8,22.617873,85.552545,rural,synthetic,0.17,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05424,AGENT,BNK-002,JH-WSI,CSP Agent – West Singhbhum Block 9,22.324976,85.494983,rural,synthetic,0.13,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05425,AGENT,BNK-003,JH-WSI,CSP Agent – West Singhbhum Block 10,22.469643,85.517811,rural,synthetic,0.37,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05426,AGENT,BNK-002,JH-WSI,CSP Agent – West Singhbhum Block 11,22.243574,85.291282,rural,synthetic,0.25,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05427,AGENT,BNK-001,JH-WSI,CSP Agent – West Singhbhum Block 12,22.203309,85.363162,rural,synthetic,0.39,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05428,AGENT,BNK-003,JH-WSI,CSP Agent – West Singhbhum Block 13,22.270325,85.494044,rural,synthetic,0.26,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05429,AGENT,BNK-001,JH-WSI,CSP Agent – West Singhbhum Block 14,22.197702,85.698231,rural,synthetic,0.11,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05430,AGENT,BNK-002,JH-WSI,CSP Agent – West Singhbhum Block 15,22.209946,85.383841,rural,synthetic,0.12,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05431,AGENT,BNK-035,JH-WSI,CSP Agent – West Singhbhum Block 16,22.276125,85.766490,rural,synthetic,0.21,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05432,AGENT,BNK-033,JH-WSI,CSP Agent – West Singhbhum Block 17,22.350909,85.639893,rural,synthetic,0.22,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05433,AGENT,BNK-034,JH-WSI,CSP Agent – West Singhbhum Block 18,22.253633,85.505246,rural,synthetic,0.24,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05434,AGENT,BNK-035,JH-WSI,CSP Agent – West Singhbhum Block 19,22.456810,85.311922,rural,synthetic,0.11,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05435,AGENT,BNK-002,JH-WSI,CSP Agent – West Singhbhum Block 20,22.309224,85.306504,rural,synthetic,0.36,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05436,AGENT,BNK-001,JH-WSI,CSP Agent – West Singhbhum Block 21,22.341286,85.560493,rural,synthetic,0.31,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05437,AGENT,BNK-050,JH-WSI,CSP Agent – West Singhbhum Block 22,22.459524,85.466512,rural,synthetic,0.25,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05438,AGENT,BNK-035,JH-WSI,CSP Agent – West Singhbhum Block 23,22.163073,85.310320,rural,synthetic,0.37,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05439,AGENT,BNK-001,MH-AHM,CSP Agent – Ahmednagar Block 1,19.205035,74.714070,rural,synthetic,0.32,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05440,AGENT,BNK-035,MH-AHM,CSP Agent – Ahmednagar Block 2,19.325403,74.903358,rural,synthetic,0.32,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05441,AGENT,BNK-001,MH-AHM,CSP Agent – Ahmednagar Block 3,19.088288,74.934203,rural,synthetic,0.19,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05442,AGENT,BNK-001,MH-AHM,CSP Agent – Ahmednagar Block 4,19.356181,74.869524,rural,synthetic,0.22,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05443,AGENT,BNK-003,MH-AHM,CSP Agent – Ahmednagar Block 5,18.972746,74.506395,rural,synthetic,0.33,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05444,AGENT,BNK-035,MH-AHM,CSP Agent – Ahmednagar Block 6,19.435368,74.664418,rural,synthetic,0.24,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05445,AGENT,BNK-047,MH-AHM,CSP Agent – Ahmednagar Block 7,19.316165,74.636292,rural,synthetic,0.3,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05446,AGENT,BNK-034,MH-AHM,CSP Agent – Ahmednagar Block 8,18.991956,74.735033,rural,synthetic,0.25,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05447,AGENT,BNK-001,MH-AHM,CSP Agent – Ahmednagar Block 9,19.418730,74.588897,rural,synthetic,0.19,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05448,AGENT,BNK-001,MH-AHM,CSP Agent – Ahmednagar Block 10,19.133307,74.497040,rural,synthetic,0.35,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05449,AGENT,BNK-001,MH-AHM,CSP Agent – Ahmednagar Block 11,19.067161,74.685326,rural,synthetic,0.33,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05450,AGENT,BNK-002,MH-AHM,CSP Agent – Ahmednagar Block 12,19.371000,74.894908,rural,synthetic,0.11,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05451,AGENT,BNK-034,MH-AHM,CSP Agent – Ahmednagar Block 13,19.058938,74.612238,rural,synthetic,0.35,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05452,AGENT,BNK-002,MH-AHM,CSP Agent – Ahmednagar Block 14,19.081965,74.664536,rural,synthetic,0.37,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05453,AGENT,BNK-002,MH-AHM,CSP Agent – Ahmednagar Block 15,19.018368,74.511805,rural,synthetic,0.38,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05454,AGENT,BNK-033,MH-AHM,CSP Agent – Ahmednagar Block 16,19.248984,74.661251,rural,synthetic,0.31,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05455,AGENT,BNK-034,MH-AHM,CSP Agent – Ahmednagar Block 17,18.977868,74.704790,rural,synthetic,0.29,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05456,AGENT,BNK-033,MH-AHM,CSP Agent – Ahmednagar Block 18,19.020763,74.679032,rural,synthetic,0.27,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05457,AGENT,BNK-033,MH-AHM,CSP Agent – Ahmednagar Block 19,19.178727,74.474790,rural,synthetic,0.38,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05458,AGENT,BNK-047,MH-AHM,CSP Agent – Ahmednagar Block 20,19.146420,74.642866,rural,synthetic,0.37,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05459,AGENT,BNK-001,MH-AHM,CSP Agent – Ahmednagar Block 21,19.405366,74.502708,rural,synthetic,0.27,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05460,AGENT,BNK-047,MH-AHM,CSP Agent – Ahmednagar Block 22,19.299920,74.665254,rural,synthetic,0.21,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05461,AGENT,BNK-002,MH-AHM,CSP Agent – Ahmednagar Block 23,19.099102,74.475612,rural,synthetic,0.16,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05462,AGENT,BNK-033,MH-AHM,CSP Agent – Ahmednagar Block 24,19.174227,74.722036,rural,synthetic,0.14,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05463,AGENT,BNK-001,MH-AHM,CSP Agent – Ahmednagar Block 25,19.034206,74.792940,rural,synthetic,0.12,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05464,AGENT,BNK-034,MH-AHM,CSP Agent – Ahmednagar Block 26,19.361643,74.498579,rural,synthetic,0.28,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05465,AGENT,BNK-001,MH-AHM,CSP Agent – Ahmednagar Block 27,18.972028,74.882395,rural,synthetic,0.38,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05466,AGENT,BNK-001,MH-AHM,CSP Agent – Ahmednagar Block 28,19.397892,74.842815,rural,synthetic,0.24,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05467,AGENT,BNK-033,MH-AHM,CSP Agent – Ahmednagar Block 29,19.206966,74.491726,rural,synthetic,0.29,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05468,AGENT,BNK-001,MH-AHM,CSP Agent – Ahmednagar Block 30,19.238300,74.844138,rural,synthetic,0.14,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05469,AGENT,BNK-001,MH-AHM,CSP Agent – Ahmednagar Block 31,19.222533,74.872795,rural,synthetic,0.25,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05470,AGENT,BNK-033,MH-AHM,CSP Agent – Ahmednagar Block 32,19.461280,74.725281,rural,synthetic,0.33,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05471,AGENT,BNK-033,MH-AHM,CSP Agent – Ahmednagar Block 33,19.387485,74.623064,rural,synthetic,0.18,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05472,AGENT,BNK-003,MH-AHM,CSP Agent – Ahmednagar Block 34,18.997436,74.658138,rural,synthetic,0.33,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05473,AGENT,BNK-047,MH-AHM,CSP Agent – Ahmednagar Block 35,18.981432,74.778031,rural,synthetic,0.22,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05474,AGENT,BNK-002,MH-AHM,CSP Agent – Ahmednagar Block 36,19.270817,74.875670,rural,synthetic,0.14,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05475,AGENT,BNK-047,MH-AHM,CSP Agent – Ahmednagar Block 37,19.275047,74.837436,rural,synthetic,0.29,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05476,AGENT,BNK-034,MH-AHM,CSP Agent – Ahmednagar Block 38,19.345314,74.520845,rural,synthetic,0.19,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05477,AGENT,BNK-001,MH-AHM,CSP Agent – Ahmednagar Block 39,19.354149,74.658573,rural,synthetic,0.12,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05478,AGENT,BNK-001,MH-AHM,CSP Agent – Ahmednagar Block 40,19.010020,74.888028,rural,synthetic,0.29,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05479,AGENT,BNK-035,MH-AHM,CSP Agent – Ahmednagar Block 41,19.152360,74.638836,rural,synthetic,0.34,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05480,AGENT,BNK-035,MH-AHM,CSP Agent – Ahmednagar Block 42,19.426154,74.593951,rural,synthetic,0.2,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05481,AGENT,BNK-035,MH-AHM,CSP Agent – Ahmednagar Block 43,19.121670,74.916451,rural,synthetic,0.22,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05482,AGENT,BNK-034,MH-AHM,CSP Agent – Ahmednagar Block 44,19.403179,74.786428,rural,synthetic,0.38,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05483,AGENT,BNK-035,MH-AKO,CSP Agent – Akola Block 1,20.798913,77.201728,semi_urban,synthetic,0.13,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05484,AGENT,BNK-035,MH-AKO,CSP Agent – Akola Block 2,20.741148,77.042428,semi_urban,synthetic,0.18,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05485,AGENT,BNK-033,MH-AKO,CSP Agent – Akola Block 3,20.630416,77.006849,semi_urban,synthetic,0.19,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05486,AGENT,BNK-035,MH-AKO,CSP Agent – Akola Block 4,20.949216,77.324832,semi_urban,synthetic,0.19,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05487,AGENT,BNK-033,MH-AKO,CSP Agent – Akola Block 5,20.909178,77.130059,semi_urban,synthetic,0.23,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05488,AGENT,BNK-047,MH-AKO,CSP Agent – Akola Block 6,20.825866,77.255380,semi_urban,synthetic,0.33,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05489,AGENT,BNK-033,MH-AKO,CSP Agent – Akola Block 7,20.643818,77.214775,semi_urban,synthetic,0.2,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05490,AGENT,BNK-001,MH-AKO,CSP Agent – Akola Block 8,20.895326,77.162098,rural,synthetic,0.36,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05491,AGENT,BNK-002,MH-AMR,CSP Agent – Amravati Block 1,21.234508,77.528702,rural,synthetic,0.15,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05492,AGENT,BNK-033,MH-AMR,CSP Agent – Amravati Block 2,21.238949,77.674313,semi_urban,synthetic,0.18,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05493,AGENT,BNK-001,MH-AMR,CSP Agent – Amravati Block 3,21.199305,77.694539,semi_urban,synthetic,0.18,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05494,AGENT,BNK-047,MH-AMR,CSP Agent – Amravati Block 4,21.398467,77.832392,semi_urban,synthetic,0.16,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05495,AGENT,BNK-035,MH-AMR,CSP Agent – Amravati Block 5,21.382271,77.889738,rural,synthetic,0.28,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05496,AGENT,BNK-001,MH-AMR,CSP Agent – Amravati Block 6,21.053756,77.709562,semi_urban,synthetic,0.23,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05497,AGENT,BNK-035,MH-AMR,CSP Agent – Amravati Block 7,21.406058,77.723471,semi_urban,synthetic,0.14,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05498,AGENT,BNK-003,MH-AMR,CSP Agent – Amravati Block 8,21.005762,77.606502,semi_urban,synthetic,0.35,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05499,AGENT,BNK-033,MH-AMR,CSP Agent – Amravati Block 9,21.053888,77.700080,rural,synthetic,0.38,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05500,AGENT,BNK-047,MH-AMR,CSP Agent – Amravati Block 10,21.258572,77.528281,semi_urban,synthetic,0.1,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05501,AGENT,BNK-033,MH-AMR,CSP Agent – Amravati Block 11,21.084013,77.738015,semi_urban,synthetic,0.17,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05502,AGENT,BNK-033,MH-AMR,CSP Agent – Amravati Block 12,21.224366,77.711144,semi_urban,synthetic,0.35,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05503,AGENT,BNK-033,MH-AMR,CSP Agent – Amravati Block 13,20.991061,77.702690,semi_urban,synthetic,0.34,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05504,AGENT,BNK-034,MH-AUR,CSP Agent – Aurangabad Block 1,20.260483,75.172293,rural,synthetic,0.13,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05505,AGENT,BNK-033,MH-AUR,CSP Agent – Aurangabad Block 2,20.218151,75.560058,semi_urban,synthetic,0.13,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05506,AGENT,BNK-035,MH-AUR,CSP Agent – Aurangabad Block 3,20.270614,75.181209,semi_urban,synthetic,0.15,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05507,AGENT,BNK-033,MH-AUR,CSP Agent – Aurangabad Block 4,19.958094,75.124415,semi_urban,synthetic,0.27,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05508,AGENT,BNK-001,MH-AUR,CSP Agent – Aurangabad Block 5,20.147781,75.264074,semi_urban,synthetic,0.12,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05509,AGENT,BNK-002,MH-AUR,CSP Agent – Aurangabad Block 6,20.204135,75.291986,semi_urban,synthetic,0.28,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05510,AGENT,BNK-033,MH-AUR,CSP Agent – Aurangabad Block 7,20.038004,75.341354,rural,synthetic,0.25,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05511,AGENT,BNK-033,MH-AUR,CSP Agent – Aurangabad Block 8,20.242717,75.332690,semi_urban,synthetic,0.28,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05512,AGENT,BNK-033,MH-AUR,CSP Agent – Aurangabad Block 9,20.267032,75.373999,rural,synthetic,0.28,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05513,AGENT,BNK-002,MH-AUR,CSP Agent – Aurangabad Block 10,20.197387,75.259554,semi_urban,synthetic,0.19,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05514,AGENT,BNK-033,MH-AUR,CSP Agent – Aurangabad Block 11,20.050474,75.195105,semi_urban,synthetic,0.28,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05515,AGENT,BNK-047,MH-AUR,CSP Agent – Aurangabad Block 12,20.082779,75.082860,semi_urban,synthetic,0.31,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05516,AGENT,BNK-033,MH-AUR,CSP Agent – Aurangabad Block 13,20.074046,75.470772,semi_urban,synthetic,0.21,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05517,AGENT,BNK-047,MH-AUR,CSP Agent – Aurangabad Block 14,20.093402,75.432811,semi_urban,synthetic,0.18,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05518,AGENT,BNK-047,MH-AUR,CSP Agent – Aurangabad Block 15,19.962201,75.254019,semi_urban,synthetic,0.15,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05519,AGENT,BNK-034,MH-AUR,CSP Agent – Aurangabad Block 16,20.274746,75.393226,rural,synthetic,0.35,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05520,AGENT,BNK-002,MH-AUR,CSP Agent – Aurangabad Block 17,20.337504,75.253008,semi_urban,synthetic,0.37,false,true,synthetic: no public AePS/BC agent-point registry
LOC-05521,AGENT,BNK-001,MH-BEE,CSP Agent – Beed Block 1,18.748542,75.790853,rural,synthetic,0.12,false,true,synthetic: no public AePS/BC agent-point registry
